"Disease1","Disease1_key","Disease1_name","Disease2","Disease2_key","Disease2_name","TestValue","ExpectedValue","Variance","PValue","AdjustedPValue"
"condition_411","411","Fleas","condition_705","705","Anal sac impaction",3,2.61726435226094,2.61452721776068,0.406443906459438,1
"condition_411","411","Fleas","condition_708","708","Chronic or recurrent diarrhea",4,5.41156888641852,5.40173698839805,0.728188963128649,1
"condition_411","411","Fleas","condition_709","709","Chronic or recurrent vomiting",2,1.84914222238021,1.84786080111008,0.455817282703855,1
"condition_411","411","Fleas","condition_712","712","Food or medicine allergies",0,3.36009465826882,3.35610309799948,0.966683825847547,1
"condition_411","411","Fleas","condition_713","713","Foreign body ingestion or blockage",4,3.63306801865023,3.62807385031708,0.423620277930078,1
"condition_411","411","Fleas","condition_798","798","Other gastrointestinal condition",3,1.95157921019757,1.95000931364446,0.226390147620962,1
"condition_411","411","Fleas","condition_916","916","Urinary tract infection (chronic or recurrent)",6,3.52500458283533,3.51965117945353,0.0935440508077218,1
"condition_411","411","Fleas","condition_1110","1110","Hip dysplasia",0,1.49540098777998,1.49461486615662,0.889370546544232,1
"condition_411","411","Fleas","condition_1117","1117","Patellar luxation",3,2.88737491177964,2.87895120621589,0.473538817941817,1
"condition_411","411","Fleas","condition_1198","1198","Other orthopedic condition",2,2.57739819559737,2.5746332345259,0.640519176988416,1
"condition_411","411","Fleas","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",5,8.36216033760638,8.33958249398706,0.877838654175198,1
"condition_411","411","Fleas","condition_1609","1609","Coccidia",2,4.39628824080405,4.38961343389023,0.873633500166855,1
"condition_411","411","Fleas","condition_1616","1616","Gastrointestinal parasites",8,3.85778256585031,3.85322031939907,0.0174211200349247,1
"condition_411","411","Fleas","condition_1617","1617","Giardia",13,16.9776631220862,16.8844853799392,0.833482672666025,1
"condition_411","411","Fleas","condition_1619","1619","Heartworm infection",1,2.65747178565235,2.65160435587561,0.84562983356468,1
"condition_411","411","Fleas","condition_1622","1622","Hookworms",4,5.69319160672,5.68313662066817,0.761225853979903,1
"condition_411","411","Fleas","condition_1630","1630","Parvovirus",2,1.93824726146327,1.93641739326357,0.482301996534492,1
"condition_411","411","Fleas","condition_1634","1634","Roundworms",13,6.16988152431209,6.15802473250316,0.00295824110491727,1
"condition_411","411","Fleas","condition_1698","1698","Other infectious disease",3,1.80874608774759,1.80768043897197,0.187803383014021,1
"condition_411","411","Fleas","condition_1701","1701","Chocolate",6,4.87919266688055,4.86987768688389,0.305764311056089,1
"condition_411","411","Fleas","condition_1703","1703","Grapes or raisins",3,2.34739580009021,2.34554584922328,0.335011639717593,1
"condition_411","411","Fleas","condition_1704","1704","Ingestion of human medications",2,3.05745851496958,3.05415892991792,0.727439265283947,1
"condition_411","411","Fleas","condition_1798","1798","Other ToxinConsumption",1,3.71554997802594,3.70920439256511,0.920729345966331,1
"condition_411","411","Fleas","condition_1801","1801","Dog bite",15,9.99367441468247,9.96098388944675,0.0563428219026899,1
"condition_411","411","Fleas","condition_1805","1805","Fractured bone (other bone in limb)",3,2.32628481722596,2.3244460041296,0.329283509002149,1
"condition_411","411","Fleas","condition_1812","1812","Laceration",3,4.55581762465245,4.5481965575573,0.767159142083381,1
"condition_411","411","Fleas","condition_1813","1813","Penetrating wound (such as a stick)",3,1.97501581448539,1.97363416703719,0.232817868582176,1
"condition_411","411","Fleas","condition_1817","1817","Torn or broken toenail",4,4.41504554518198,4.40877862018143,0.578347629230292,1
"condition_411","411","Fleas","condition_1898","1898","Other trauma",6,6.17205004362083,6.15851518253208,0.52763624577972,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_423","423","Pruritis (itchy skin)",13,8.44176309254121,8.40891881120882,0.0579860748931909,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_432","432","Ticks",1,4.36339197907109,4.35558318539979,0.946474310542468,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_498","498","Other skin condition",2,5.99035745492413,5.97589147095023,0.948695991179625,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_705","705","Anal sac impaction",3,3.37506644309799,3.37124186949921,0.580930336248696,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_708","708","Chronic or recurrent diarrhea",13,9.82467897315846,9.75864680836684,0.154703774702987,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_709","709","Chronic or recurrent vomiting",3,2.44750545760825,2.44553723357787,0.361932621851214,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_713","713","Foreign body ingestion or blockage",5,6.08514071981937,6.06099752166107,0.670310970357689,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_798","798","Other gastrointestinal condition",1,2.74852464071022,2.74570369424756,0.854338700789897,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_916","916","Urinary tract infection (chronic or recurrent)",5,4.89102852154075,4.87875154657443,0.480326011677876,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1110","1110","Hip dysplasia",0,3.69663073427075,3.64986292095252,0.9735012499403,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1117","1117","Patellar luxation",1,2.3917946167226,2.38779007414687,0.816124376137964,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1198","1198","Other orthopedic condition",2,3.66108862867836,3.65560005522344,0.80751826169453,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",5,12.9116957352083,12.8455827045607,0.986359000462881,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1609","1609","Coccidia",3,6.42611836753647,6.41092522006005,0.911994184867472,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1616","1616","Gastrointestinal parasites",6,6.16752184988163,6.15174887989025,0.526924777723276,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1617","1617","Giardia",20,24.6019351881838,24.3938087075972,0.824267845114684,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1619","1619","Heartworm infection",1,3.05853363431545,3.05281459156594,0.880635468061616,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1622","1622","Hookworms",7,9.26650332753225,9.22912940653688,0.772185575280523,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1630","1630","Parvovirus",1,2.37119330596506,2.36905618707974,0.813498709110707,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1634","1634","Roundworms",8,9.67479180794538,9.6343098412681,0.705254363942843,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1637","1637","Tapeworms",4,6.71484819088553,6.69857031904148,0.852899268669514,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1698","1698","Other infectious disease",1,2.98239455655282,2.97833824082771,0.874658219545282,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1701","1701","Chocolate",3,6.16572561486226,6.1537683354116,0.899049256005223,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1703","1703","Grapes or raisins",4,3.65665983209337,3.6512864080298,0.428701584979415,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1704","1704","Ingestion of human medications",4,4.09248038429575,4.08720674773685,0.518242944910749,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1798","1798","Other ToxinConsumption",5,4.41180131114276,4.40531244440684,0.389645311405133,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1801","1801","Dog bite",12,16.4311931984141,16.2908521572916,0.863868192508317,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1805","1805","Fractured bone (other bone in limb)",1,3.68629675582086,3.68041466643734,0.919280780514438,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1812","1812","Laceration",3,7.50297542029916,7.46414682365887,0.950344017984806,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1813","1813","Penetrating wound (such as a stick)",3,3.27630544641277,3.26910159656226,0.560729199361312,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1817","1817","Torn or broken toenail",4,7.95957190184287,7.91337651134099,0.920369493761326,1
"condition_412","412","Food or medicine allergies that affect the skin","condition_1898","1898","Other trauma",7,8.73538651080682,8.70793686324201,0.721761688566313,1
"condition_423","423","Pruritis (itchy skin)","condition_432","432","Ticks",4,5.19509332538434,5.18662118003067,0.700124489055157,1
"condition_423","423","Pruritis (itchy skin)","condition_498","498","Other skin condition",3,7.05093274769644,7.03584638868958,0.936644769134408,1
"condition_423","423","Pruritis (itchy skin)","condition_705","705","Anal sac impaction",8,4.27249580501465,4.26667022161061,0.035571040575758,1
"condition_423","423","Pruritis (itchy skin)","condition_708","708","Chronic or recurrent diarrhea",15,10.5820570149235,10.5397844831981,0.086783527878151,1
"condition_423","423","Pruritis (itchy skin)","condition_709","709","Chronic or recurrent vomiting",4,3.12784562698799,3.12473392923644,0.310869928648698,1
"condition_423","423","Pruritis (itchy skin)","condition_712","712","Food or medicine allergies",14,6.84347896198699,6.82241299468424,0.0030729979981915,1
"condition_423","423","Pruritis (itchy skin)","condition_713","713","Foreign body ingestion or blockage",5,6.62681849276754,6.61169822622031,0.736527961812191,1
"condition_423","423","Pruritis (itchy skin)","condition_798","798","Other gastrointestinal condition",2,3.34020345392145,3.33643318253533,0.768439863932911,1
"condition_423","423","Pruritis (itchy skin)","condition_916","916","Urinary tract infection (chronic or recurrent)",8,5.94621319620951,5.93182330080776,0.199541656618544,1
"condition_423","423","Pruritis (itchy skin)","condition_1110","1110","Hip dysplasia",4,3.50889974670797,3.4988747360422,0.396450133648458,1
"condition_423","423","Pruritis (itchy skin)","condition_1117","1117","Patellar luxation",6,3.85768430272623,3.84559339887081,0.13731755697377,1
"condition_423","423","Pruritis (itchy skin)","condition_1198","1198","Other orthopedic condition",4,4.28195214437704,4.27596731710208,0.554228081781619,1
"condition_423","423","Pruritis (itchy skin)","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",14,15.4412397435446,15.364885596877,0.643444563979143,1
"condition_423","423","Pruritis (itchy skin)","condition_1609","1609","Coccidia",8,7.63968100233502,7.6217902300061,0.448079703242755,1
"condition_423","423","Pruritis (itchy skin)","condition_1616","1616","Gastrointestinal parasites",5,7.38487547933494,7.36745076532733,0.810199619166325,1
"condition_423","423","Pruritis (itchy skin)","condition_1617","1617","Giardia",27,30.0221945815608,29.7528298546357,0.710231756548265,1
"condition_423","423","Pruritis (itchy skin)","condition_1619","1619","Heartworm infection",2,4.38026357800101,4.36759853128264,0.87263746844265,1
"condition_423","423","Pruritis (itchy skin)","condition_1622","1622","Hookworms",11,11.1226990972472,11.0817575456582,0.514701064577443,1
"condition_423","423","Pruritis (itchy skin)","condition_1630","1630","Parvovirus",4,3.20267012969926,3.19864496004491,0.3278653171858,1
"condition_423","423","Pruritis (itchy skin)","condition_1634","1634","Roundworms",6,11.338418081652,11.2985075948743,0.943878137509171,1
"condition_423","423","Pruritis (itchy skin)","condition_1637","1637","Tapeworms",6,8.68423862281818,8.6579991317896,0.819180595559414,1
"condition_423","423","Pruritis (itchy skin)","condition_1698","1698","Other infectious disease",3,3.50503795294371,3.50072865693834,0.606391425131057,1
"condition_423","423","Pruritis (itchy skin)","condition_1701","1701","Chocolate",6,8.05715465293052,8.03649568749018,0.765976590364347,1
"condition_423","423","Pruritis (itchy skin)","condition_1703","1703","Grapes or raisins",6,4.45046767648417,4.44381424225757,0.231151527560272,1
"condition_423","423","Pruritis (itchy skin)","condition_1704","1704","Ingestion of human medications",3,5.14001831232457,5.13224128276959,0.827577331827379,1
"condition_423","423","Pruritis (itchy skin)","condition_1798","1798","Other ToxinConsumption",4,5.73784745154899,5.72676727566151,0.766142241724648,1
"condition_423","423","Pruritis (itchy skin)","condition_1801","1801","Dog bite",18,18.7188905701087,18.59940172858,0.566193579571148,1
"condition_423","423","Pruritis (itchy skin)","condition_1805","1805","Fractured bone (other bone in limb)",1,4.3435434905653,4.33706239031945,0.945807618603184,1
"condition_423","423","Pruritis (itchy skin)","condition_1812","1812","Laceration",8,8.3948719881044,8.36912720993597,0.554284949262012,1
"condition_423","423","Pruritis (itchy skin)","condition_1813","1813","Penetrating wound (such as a stick)",3,3.61229510385114,3.60759869872812,0.62641296819875,1
"condition_423","423","Pruritis (itchy skin)","condition_1817","1817","Torn or broken toenail",7,8.75876117196994,8.72929721382186,0.724169977936373,1
"condition_423","423","Pruritis (itchy skin)","condition_1898","1898","Other trauma",9,10.7595183434758,10.722995628178,0.704477869261021,1
"condition_426","426","Seasonal allergies","condition_432","432","Ticks",7,7.72510557063301,7.70375022195768,0.603048711621198,1
"condition_426","426","Seasonal allergies","condition_498","498","Other skin condition",10,10.2400160377513,10.2053744079741,0.529945214151049,1
"condition_426","426","Seasonal allergies","condition_705","705","Anal sac impaction",8,6.09084104148003,6.07854346781043,0.219359273782942,1
"condition_426","426","Seasonal allergies","condition_708","708","Chronic or recurrent diarrhea",15,14.8417435057813,14.7529699608004,0.483567296745961,1
"condition_426","426","Seasonal allergies","condition_709","709","Chronic or recurrent vomiting",3,4.30182294119267,4.29603877729575,0.735025587557604,1
"condition_426","426","Seasonal allergies","condition_713","713","Foreign body ingestion or blockage",14,9.7688818304336,9.72909818483242,0.0874705326935878,1
"condition_426","426","Seasonal allergies","condition_798","798","Other gastrointestinal condition",3,4.55341059210306,4.54664203666324,0.766852027800364,1
"condition_426","426","Seasonal allergies","condition_916","916","Urinary tract infection (chronic or recurrent)",10,9.00080103807785,8.96351139082205,0.369286540247957,1
"condition_426","426","Seasonal allergies","condition_1110","1110","Hip dysplasia",3,5.14358226453065,5.11667176975099,0.828345284595307,1
"condition_426","426","Seasonal allergies","condition_1117","1117","Patellar luxation",9,4.97258947213833,4.95348870354178,0.0351828888099563,1
"condition_426","426","Seasonal allergies","condition_1198","1198","Other orthopedic condition",6,6.35577135047188,6.34100982645093,0.556177048386714,1
"condition_426","426","Seasonal allergies","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",20,21.4784589116814,21.3305979079637,0.62555990294663,1
"condition_426","426","Seasonal allergies","condition_1609","1609","Coccidia",9,10.6064620712019,10.5722917302982,0.689370592707738,1
"condition_426","426","Seasonal allergies","condition_1616","1616","Gastrointestinal parasites",14,10.2009969749069,10.1674519193993,0.116745077977279,1
"condition_426","426","Seasonal allergies","condition_1617","1617","Giardia",34,41.3798816232586,40.8770727978477,0.875806394070492,1
"condition_426","426","Seasonal allergies","condition_1619","1619","Heartworm infection",2,6.34744821254752,6.31904143571559,0.958135992730759,1
"condition_426","426","Seasonal allergies","condition_1622","1622","Hookworms",5,15.2501563452174,15.1728150665825,0.995749104376889,1
"condition_426","426","Seasonal allergies","condition_1630","1630","Parvovirus",4,4.58976953715647,4.58090723503613,0.608554645471362,1
"condition_426","426","Seasonal allergies","condition_1634","1634","Roundworms",9,16.0361739020894,15.952810090155,0.960935205182692,1
"condition_426","426","Seasonal allergies","condition_1637","1637","Tapeworms",5,11.6403397871744,11.5953715091205,0.974415514590471,1
"condition_426","426","Seasonal allergies","condition_1698","1698","Other infectious disease",3,4.78569146925596,4.77785402598026,0.793018546927001,1
"condition_426","426","Seasonal allergies","condition_1701","1701","Chocolate",4,11.4399553113387,11.3966312698524,0.986232560841591,1
"condition_426","426","Seasonal allergies","condition_1703","1703","Grapes or raisins",4,6.08441236122852,6.07211593738045,0.801192792951495,1
"condition_426","426","Seasonal allergies","condition_1704","1704","Ingestion of human medications",4,7.21929814264768,7.20373935573067,0.884823521614125,1
"condition_426","426","Seasonal allergies","condition_1798","1798","Other ToxinConsumption",4,7.7085899854443,7.68990178486771,0.90944747056841,1
"condition_426","426","Seasonal allergies","condition_1801","1801","Dog bite",22,27.0996733647966,26.8281610532768,0.837582506440611,1
"condition_426","426","Seasonal allergies","condition_1805","1805","Fractured bone (other bone in limb)",2,5.99455348081279,5.98234747232681,0.948783783038561,1
"condition_426","426","Seasonal allergies","condition_1812","1812","Laceration",10,12.4599871911733,12.3914202638344,0.757671244286912,1
"condition_426","426","Seasonal allergies","condition_1813","1813","Penetrating wound (such as a stick)",3,5.43488032047709,5.42213421081589,0.852142089646523,1
"condition_426","426","Seasonal allergies","condition_1817","1817","Torn or broken toenail",10,12.7584503092867,12.6884289710919,0.780650694157488,1
"condition_426","426","Seasonal allergies","condition_1898","1898","Other trauma",11,15.2443062627771,15.168738946035,0.86209117607467,1
"condition_432","432","Ticks","condition_498","498","Other skin condition",5,4.17342144466189,4.16750578972026,0.342776108477618,1
"condition_432","432","Ticks","condition_705","705","Anal sac impaction",3,2.44117598581971,2.43918068611384,0.360242568127159,1
"condition_432","432","Ticks","condition_708","708","Chronic or recurrent diarrhea",6,5.76161714071819,5.74879391905883,0.460401229938499,1
"condition_432","432","Ticks","condition_709","709","Chronic or recurrent vomiting",3,1.7100883921445,1.70918190871215,0.161905627895159,1
"condition_432","432","Ticks","condition_712","712","Food or medicine allergies",2,3.59999737738319,3.59450664984696,0.800642046153016,1
"condition_432","432","Ticks","condition_713","713","Foreign body ingestion or blockage",5,4.00221435301221,3.9948034776975,0.308813188303722,1
"condition_432","432","Ticks","condition_798","798","Other gastrointestinal condition",2,1.8136371437529,1.81250000664186,0.444951537364818,1
"condition_432","432","Ticks","condition_916","916","Urinary tract infection (chronic or recurrent)",4,3.87249396373752,3.86566199293986,0.474146190798968,1
"condition_432","432","Ticks","condition_1110","1110","Hip dysplasia",0,1.91410153987509,1.91141690391857,0.916894516511699,1
"condition_432","432","Ticks","condition_1117","1117","Patellar luxation",0,2.02235922669175,2.01921312237687,0.922661517716388,1
"condition_432","432","Ticks","condition_1198","1198","Other orthopedic condition",0,2.57640787908672,2.57383966138941,0.945854242489315,1
"condition_432","432","Ticks","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",12,8.4072773670822,8.38549431383428,0.107362217548374,1
"condition_432","432","Ticks","condition_1609","1609","Coccidia",4,4.39071355938553,4.38444189777836,0.574011128943608,1
"condition_432","432","Ticks","condition_1616","1616","Gastrointestinal parasites",8,4.05528939885619,4.05002917560809,0.0249899834943587,1
"condition_432","432","Ticks","condition_1617","1617","Giardia",14,16.6959448005361,16.6129919776752,0.745833256037039,1
"condition_432","432","Ticks","condition_1619","1619","Heartworm infection",3,2.56869052129684,2.56377337123896,0.393822494402107,1
"condition_432","432","Ticks","condition_1622","1622","Hookworms",6,6.00292426519076,5.99117360131795,0.50047661835692,1
"condition_432","432","Ticks","condition_1630","1630","Parvovirus",2,1.99628557248898,1.99440401697941,0.498950711574508,1
"condition_432","432","Ticks","condition_1634","1634","Roundworms",8,6.59662018502443,6.58190271853455,0.292184100677934,1
"condition_432","432","Ticks","condition_1637","1637","Tapeworms",7,4.70500940388507,4.69746902421814,0.144825993995721,1
"condition_432","432","Ticks","condition_1698","1698","Other infectious disease",0,1.82387085484195,1.82283328975944,0.911634973390804,1
"condition_432","432","Ticks","condition_1701","1701","Chocolate",6,4.70512169973635,4.69735050182864,0.275103074922692,1
"condition_432","432","Ticks","condition_1703","1703","Grapes or raisins",3,2.33351125423964,2.33180730190458,0.331250762655181,1
"condition_432","432","Ticks","condition_1704","1704","Ingestion of human medications",3,3.02297525627761,3.01998085244364,0.505274188943331,1
"condition_432","432","Ticks","condition_1798","1798","Other ToxinConsumption",0,3.28651857420222,3.28263919774275,0.965157031975442,1
"condition_432","432","Ticks","condition_1801","1801","Dog bite",7,10.6590554939742,10.6186303099306,0.869256536911754,1
"condition_432","432","Ticks","condition_1805","1805","Fractured bone (other bone in limb)",2,2.28535234058442,2.28373671454683,0.574884828920214,1
"condition_432","432","Ticks","condition_1812","1812","Laceration",3,5.10691229306463,5.09453845463965,0.824707812464706,1
"condition_432","432","Ticks","condition_1813","1813","Penetrating wound (such as a stick)",1,2.19900711138102,2.19693570516604,0.79072344244013,1
"condition_432","432","Ticks","condition_1817","1817","Torn or broken toenail",7,4.93433546185615,4.92468473609907,0.175970640475873,1
"condition_432","432","Ticks","condition_1898","1898","Other trauma",7,6.21668483178969,6.20365652089756,0.37657285389825,1
"condition_498","498","Other skin condition","condition_705","705","Anal sac impaction",3,3.28562556102307,3.28217786485579,0.562636851380612,1
"condition_498","498","Other skin condition","condition_708","708","Chronic or recurrent diarrhea",10,7.80853700112988,7.78680095740847,0.216128774203533,1
"condition_498","498","Other skin condition","condition_709","709","Chronic or recurrent vomiting",2,2.31913034848606,2.31752748703462,0.583022187572781,1
"condition_498","498","Other skin condition","condition_712","712","Food or medicine allergies",7,4.91790550750624,4.90813229483971,0.173656268901865,1
"condition_498","498","Other skin condition","condition_713","713","Foreign body ingestion or blockage",1,5.34891334163549,5.33765033882642,0.970107307970131,1
"condition_498","498","Other skin condition","condition_798","798","Other gastrointestinal condition",5,2.43279651622578,2.43095066241217,0.0498263410840176,1
"condition_498","498","Other skin condition","condition_916","916","Urinary tract infection (chronic or recurrent)",5,5.45494284294863,5.44076440140642,0.577319743842081,1
"condition_498","498","Other skin condition","condition_1110","1110","Hip dysplasia",0,2.66647321489778,2.66105583138072,0.948933037831826,1
"condition_498","498","Other skin condition","condition_1117","1117","Patellar luxation",3,2.77045812720588,2.76476817318673,0.445100934487951,1
"condition_498","498","Other skin condition","condition_1198","1198","Other orthopedic condition",1,3.4927049415664,3.48827781406142,0.909003506399462,1
"condition_498","498","Other skin condition","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",7,11.4117871356437,11.373071649813,0.904598034013717,1
"condition_498","498","Other skin condition","condition_1609","1609","Coccidia",8,6.17823465895114,6.16555538307486,0.231572073823301,1
"condition_498","498","Other skin condition","condition_1616","1616","Gastrointestinal parasites",3,5.6379519933693,5.62770409001371,0.866928983761292,1
"condition_498","498","Other skin condition","condition_1617","1617","Giardia",16,23.1716253395327,23.0104431394314,0.932549026761244,1
"condition_498","498","Other skin condition","condition_1619","1619","Heartworm infection",1,3.09615661490438,3.08996409044566,0.883461254247744,1
"condition_498","498","Other skin condition","condition_1622","1622","Hookworms",7,8.29161914713397,8.26947302207609,0.673339822318403,1
"condition_498","498","Other skin condition","condition_1630","1630","Parvovirus",1,2.51197972793652,2.50937879713447,0.830077425011858,1
"condition_498","498","Other skin condition","condition_1634","1634","Roundworms",10,8.94384840424239,8.91809078713104,0.361795517140691,1
"condition_498","498","Other skin condition","condition_1637","1637","Tapeworms",6,6.33483636846061,6.32176920273075,0.552971369234478,1
"condition_498","498","Other skin condition","condition_1698","1698","Other infectious disease",2,2.47669233110286,2.47484409062271,0.619060815453791,1
"condition_498","498","Other skin condition","condition_1701","1701","Chocolate",2,6.23799932701793,6.22535823411916,0.95529813578527,1
"condition_498","498","Other skin condition","condition_1703","1703","Grapes or raisins",6,3.19451890715725,3.19140882836686,0.0581585869943193,1
"condition_498","498","Other skin condition","condition_1704","1704","Ingestion of human medications",4,4.10334736436532,4.09805632530361,0.52035784922998,1
"condition_498","498","Other skin condition","condition_1798","1798","Other ToxinConsumption",4,4.6012466400331,4.5935701927953,0.610464090945867,1
"condition_498","498","Other skin condition","condition_1801","1801","Dog bite",7,14.20002672369,14.1331848793896,0.972266486172408,1
"condition_498","498","Other skin condition","condition_1805","1805","Fractured bone (other bone in limb)",0,3.10197650349363,3.09909868808313,0.960970456784923,1
"condition_498","498","Other skin condition","condition_1812","1812","Laceration",6,6.54852993313088,6.53180801022795,0.584970788837886,1
"condition_498","498","Other skin condition","condition_1813","1813","Penetrating wound (such as a stick)",0,2.92519961407444,2.92182480678527,0.956487952400389,1
"condition_498","498","Other skin condition","condition_1817","1817","Torn or broken toenail",4,6.58904439967789,6.57289616817648,0.843718783123266,1
"condition_498","498","Other skin condition","condition_1898","1898","Other trauma",14,8.19341359325393,8.17271057473462,0.0211208777465354,1
"condition_705","705","Anal sac impaction","condition_708","708","Chronic or recurrent diarrhea",10,4.41251033196448,4.40635318847728,0.00388608479791364,1
"condition_705","705","Anal sac impaction","condition_709","709","Chronic or recurrent vomiting",0,1.49918442384552,1.49838819691787,0.889662862982301,1
"condition_705","705","Anal sac impaction","condition_712","712","Food or medicine allergies",5,2.83156221354113,2.82867827257041,0.0986462830924394,1
"condition_705","705","Anal sac impaction","condition_713","713","Foreign body ingestion or blockage",3,2.92038252628563,2.91765235658082,0.481411495511277,1
"condition_705","705","Anal sac impaction","condition_798","798","Other gastrointestinal condition",2,1.51732479458528,1.51652351964718,0.347547663629467,1
"condition_705","705","Anal sac impaction","condition_916","916","Urinary tract infection (chronic or recurrent)",7,3.05490272224731,3.05061804565783,0.0119501769237569,1
"condition_705","705","Anal sac impaction","condition_1110","1110","Hip dysplasia",0,1.34826198224262,1.34752660151466,0.877273297283972,1
"condition_705","705","Anal sac impaction","condition_1117","1117","Patellar luxation",4,2.23042079919186,2.22563975447859,0.117779939591182,1
"condition_705","705","Anal sac impaction","condition_1198","1198","Other orthopedic condition",3,2.11810428495346,2.11636511376717,0.272188194467406,1
"condition_705","705","Anal sac impaction","condition_1605","1605","Bordetella and/or parainfluenza (kennel cough)",4,6.9024804008345,6.8874958146834,0.865627643711405,1
"condition_705","705","Anal sac impaction","condition_1609","1609","Coccidia",5,3.57470353089877,3.57053461910023,0.225337430296563,1
"condition_705","705","Anal sac impaction","condition_1616","1616","Gastrointestinal parasites",4,3.25924829979336,3.25596502358405,0.340712797550228,1
"condition_705","705","Anal sac impaction","condition_1617","1617","Giardia",13,13.9365998053408,13.8755842631367,0.599261697106391,1
"condition_705","705","Anal sac impaction","condition_1619","1619","Heartworm infection",4,2.09197048638824,2.08864521442551,0.0933775195242241,1
"condition_705","705","Anal sac impaction","condition_1622","1622","Hookworms",6,4.8119177264589,4.80479860294041,0.29390511099054,1
"condition_705","705","Anal sac impaction","condition_1630","1630","Parvovirus",2,1.48827622565647,1.48732453358852,0.33738981692191,1
"condition_705","705","Anal sac impaction","condition_1634","1634","Roundworms",7,5.01918137578487,5.01173923470353,0.188129307364124,1
"condition_705","705","Anal sac impaction","condition_1637","1637","Tapeworms",1,3.78669188074228,3.78195242236656,0.924063882345515,1
"condition_705","705","Anal sac impaction","condition_1698","1698","Other infectious disease",0,1.49580181752754,1.49509099938016,0.889395660803985,1
"condition_705","705","Anal sac impaction","condition_1701","1701","Chocolate",5,3.93033930174178,3.92466680792221,0.294619574002274,1
"condition_705","705","Anal sac impaction","condition_1703","1703","Grapes or raisins",2,1.96923805303613,1.96795988313853,0.491252560242601,1
"condition_705","705","Anal sac impaction","condition_1704","1704","Ingestion of human medications",1,2.44228705412625,2.44036001566996,0.822064543047832,1
"condition_705","705","Anal sac impaction","condition_1798","1798","Other ToxinConsumption",3,2.87794414162504,2.87464015165355,0.471305281806006,1
"condition_705","705","Anal sac impaction","condition_1801","1801","Dog bite",4,8.29951098097751,8.27737525123356,0.932467092448242,1
"condition_705","705","Anal sac impaction","condition_1805","1805","Fractured bone (other bone in limb)",1,1.92195361707383,1.92072852159181,0.74705038568198,1
"condition_705","705","Anal sac impaction","condition_1812","1812","Laceration",4,3.62288909446062,3.61866000436979,0.42142794785691,1
"condition_705","705","Anal sac impaction","condition_1813","1813","Penetrating wound (such as a stick)",1,1.64652477062025,1.64557795642823,0.692867436621814,1
"condition_705","705","Anal sac impaction","condition_1817","1817","Torn or broken toenail",3,3.7414687746364,3.73686851923882,0.64934955287914,1
"condition_705","705","Anal sac impaction","condition_1898","1898","Other trauma",5,4.94056672833357,4.93260937932731,0.489325451621854,1
"condition_708","708","Chronic or recurrent diarrhea","condition_713","713","Foreign body ingestion or blockage",8,7.92971650149815,7.89406269776627,0.490021440313386,1
"condition_708","708","Chronic or recurrent diarrhea","condition_798","798","Other gastrointestinal condition",9,3.7648607674359,3.75956428129621,0.0034672514231896,1
"condition_708","708","Chronic or recurrent diarrhea","condition_916","916","Urinary tract infection (chronic or recurrent)",10,6.40934530955544,6.39062582693484,0.0777497792139501,1
"condition_708","708","Chronic or recurrent diarrhea","condition_1110","1110","Hip dysplasia",2,4.3431006521074,4.30858852464288,0.870512421696288,1
